a,b,mean
8.42E-01,8.33E-01,3.284483568
8.42E-01,8.80E-01,3.418219466
8.58E-01,8.80E-01,3.470981734
8.58E-01,8.80E-01,3.470981734
8.55E-01,8.90E-01,3.495074803
8.55E-01,8.48E-01,3.367326299
8.55E-01,8.42E-01,3.35063766
8.57E-01,8.80E-01,3.469839449
8.81E-01,8.80E-01,3.553958265
8.81E-01,8.80E-01,3.553958265
8.81E-01,8.80E-01,3.553958265
8.81E-01,8.69E-01,3.521464747
8.81E-01,8.69E-01,3.521464747
8.81E-01,8.52E-01,3.469972913
8.81E-01,8.52E-01,3.469972913
8.95E-01,8.52E-01,3.519014877
8.95E-01,8.52E-01,3.519014877
8.75E-01,8.52E-01,3.448938939
8.99E-01,8.52E-01,3.531632423
8.99E-01,8.55E-01,3.540208081
8.99E-01,8.55E-01,3.540208081
8.77E-01,8.55E-01,3.462526976
8.77E-01,8.55E-01,3.462526976
8.77E-01,8.45E-01,3.434237368
8.77E-01,8.53E-01,3.45728065
8.77E-01,8.50E-01,3.44886129
8.77E-01,8.50E-01,3.44886129
8.54E-01,8.50E-01,3.37315372
8.54E-01,8.50E-01,3.37315372
8.58E-01,8.50E-01,3.383648414
8.58E-01,8.50E-01,3.383648414
8.58E-01,8.50E-01,3.383648414
8.58E-01,8.62E-01,3.41891642
8.61E-01,8.62E-01,3.432137479
8.59E-01,8.23E-01,3.314383786
8.59E-01,8.23E-01,3.314383786
8.59E-01,8.11E-01,3.280892888
8.59E-01,8.11E-01,3.280892888
8.48E-01,8.11E-01,3.243751152
8.19E-01,8.33E-01,3.209141559
8.19E-01,8.33E-01,3.209141559
8.49E-01,8.85E-01,3.459219688
8.56E-01,8.57E-01,3.396937244
8.56E-01,8.57E-01,3.396937244
8.56E-01,8.34E-01,3.331340003
8.79E-01,8.64E-01,3.496711397
8.79E-01,8.53E-01,3.464458345
8.55E-01,7.99E-01,3.237026307
8.55E-01,8.28E-01,3.314279885
8.55E-01,8.28E-01,3.314279885
8.35E-01,8.37E-01,3.269629849
8.37E-01,8.37E-01,3.275813904
8.37E-01,7.91E-01,3.156034989
8.37E-01,7.91E-01,3.156034989
8.37E-01,7.76E-01,3.120288619
8.37E-01,7.76E-01,3.120288619
8.30E-01,7.76E-01,3.099830088
8.30E-01,7.76E-01,3.099830088
8.01E-01,7.76E-01,3.011817628
7.96E-01,7.60E-01,2.960205955
7.96E-01,7.60E-01,2.960205955
8.05E-01,7.60E-01,2.98446973
8.04E-01,8.09E-01,3.100803916
8.04E-01,7.70E-01,3.006164556
8.04E-01,7.98E-01,3.074572244
8.01E-01,7.73E-01,3.003595997
8.01E-01,7.73E-01,3.003595997
8.13E-01,8.22E-01,3.158544908
8.13E-01,8.67E-01,3.280689503
8.39E-01,8.67E-01,3.367097215
8.55E-01,8.67E-01,3.422247629
8.39E-01,8.67E-01,3.36965548
8.27E-01,8.59E-01,3.307198733
8.27E-01,8.59E-01,3.307676096
8.33E-01,8.28E-01,3.238761001
8.33E-01,8.14E-01,3.202297893
8.33E-01,8.14E-01,3.202297893
8.33E-01,8.35E-01,3.258340968
8.30E-01,8.21E-01,3.212853298
8.30E-01,8.35E-01,3.250899849
8.30E-01,8.57E-01,3.311075081
8.30E-01,8.57E-01,3.311075081
8.00E-01,7.97E-01,3.058011403
8.00E-01,8.17E-01,3.107355792
8.00E-01,8.17E-01,3.107355792
8.00E-01,8.23E-01,3.124318674
8.00E-01,8.26E-01,3.130661164
8.00E-01,8.26E-01,3.130661164
8.00E-01,8.26E-01,3.130661164
8.18E-01,8.26E-01,3.186192512
7.99E-01,8.26E-01,3.127578778
7.99E-01,8.26E-01,3.127578778
7.84E-01,8.26E-01,3.080147637
7.84E-01,8.26E-01,3.080147637
7.84E-01,8.26E-01,3.080147637
7.84E-01,8.26E-01,3.080147637
7.84E-01,8.54E-01,3.155294546
7.84E-01,8.54E-01,3.155294546
7.84E-01,8.54E-01,3.155294546
7.84E-01,8.54E-01,3.155294546
7.90E-01,8.54E-01,3.172457427
7.90E-01,8.39E-01,3.131565236
7.90E-01,8.52E-01,3.166620425
7.90E-01,8.52E-01,3.166620425
7.90E-01,8.52E-01,3.166620425
7.90E-01,8.52E-01,3.166620425
7.90E-01,8.85E-01,3.258344022
7.79E-01,8.76E-01,3.19855752
7.59E-01,8.49E-01,3.064602659
7.36E-01,8.49E-01,2.995158213
7.57E-01,8.49E-01,3.058054994
7.55E-01,8.49E-01,3.052436795
7.60E-01,8.57E-01,3.088041351
7.60E-01,8.14E-01,2.977753107
7.70E-01,8.18E-01,3.017038502
7.70E-01,8.18E-01,3.017038502
7.70E-01,8.18E-01,3.017038502
7.70E-01,8.16E-01,3.011351005
7.70E-01,8.16E-01,3.011351005
7.70E-01,8.11E-01,3.000638207
7.70E-01,8.11E-01,3.000638207
7.70E-01,8.16E-01,3.011715983
7.70E-01,8.16E-01,3.011715983
7.70E-01,8.38E-01,3.068238267
7.70E-01,8.00E-01,2.974778576
7.70E-01,7.96E-01,2.963684741
7.70E-01,8.11E-01,3.001436307
7.70E-01,8.11E-01,3.001436307
7.70E-01,8.11E-01,3.001436307
7.84E-01,8.11E-01,3.045531588
7.84E-01,8.70E-01,3.200399985
7.84E-01,8.63E-01,3.178111618
7.84E-01,8.63E-01,3.178111618
7.84E-01,8.63E-01,3.178111618
7.77E-01,8.23E-01,3.053802114
7.81E-01,8.23E-01,3.063571248
7.79E-01,8.79E-01,3.204941421
7.79E-01,8.79E-01,3.204941421
7.79E-01,8.80E-01,3.210430061
7.79E-01,8.76E-01,3.196503496
7.96E-01,8.76E-01,3.252515383
8.10E-01,8.76E-01,3.297880093
8.10E-01,8.76E-01,3.297880093
8.10E-01,8.76E-01,3.297880093
8.10E-01,8.76E-01,3.297880093
8.10E-01,8.76E-01,3.297880093
8.10E-01,8.35E-01,3.186356473
7.84E-01,8.35E-01,3.103780531
7.93E-01,8.35E-01,3.133417831
8.03E-01,8.53E-01,3.212616818
8.03E-01,8.33E-01,3.158261926
8.03E-01,8.66E-01,3.247081607
8.15E-01,8.66E-01,3.284174402
8.15E-01,8.66E-01,3.284174402
8.21E-01,8.66E-01,3.30705651
8.21E-01,8.67E-01,3.311241471
8.21E-01,8.67E-01,3.311241471
8.28E-01,8.23E-01,3.21344044
8.18E-01,7.94E-01,3.10387619
8.18E-01,7.94E-01,3.10387619
8.18E-01,7.95E-01,3.107900304
8.18E-01,7.95E-01,3.107900304
8.18E-01,7.95E-01,3.107900304
8.18E-01,7.95E-01,3.107900304
8.23E-01,7.95E-01,3.125114697
8.23E-01,7.95E-01,3.125114697
8.23E-01,7.95E-01,3.125114697
8.23E-01,7.95E-01,3.125114697
8.19E-01,8.04E-01,3.135388874
8.19E-01,8.04E-01,3.135388874
8.19E-01,8.04E-01,3.135388874
8.19E-01,8.04E-01,3.135388874
8.19E-01,8.04E-01,3.135388874
8.19E-01,8.04E-01,3.135388874
8.11E-01,8.04E-01,3.108277639
8.11E-01,8.18E-01,3.143093686
8.11E-01,8.31E-01,3.176114919
8.11E-01,8.31E-01,3.176114919
8.11E-01,8.31E-01,3.176114919
8.17E-01,8.31E-01,3.195126538
8.17E-01,8.31E-01,3.195126538
8.17E-01,8.31E-01,3.195126538
8.17E-01,8.47E-01,3.239630913
8.43E-01,8.47E-01,3.326883929
8.43E-01,8.47E-01,3.326883929
8.43E-01,8.47E-01,3.326883929
8.47E-01,8.47E-01,3.340577869
8.47E-01,8.47E-01,3.340577869
8.47E-01,8.47E-01,3.340577869
8.55E-01,8.47E-01,3.365415147
8.54E-01,8.47E-01,3.362561191
8.54E-01,8.47E-01,3.362561191
8.49E-01,8.47E-01,3.345076555
8.49E-01,8.48E-01,3.34729443
8.50E-01,8.46E-01,3.344443831
8.50E-01,8.46E-01,3.344443831
8.38E-01,8.46E-01,3.304078862
8.38E-01,8.46E-01,3.304078862
8.38E-01,8.48E-01,3.311931733
8.24E-01,8.48E-01,3.26820497
8.24E-01,8.30E-01,3.218790698
8.24E-01,8.71E-01,3.333279468
8.36E-01,8.71E-01,3.372054042
8.44E-01,8.71E-01,3.398207955
8.41E-01,8.71E-01,3.389888621
8.41E-01,8.71E-01,3.389888621
8.56E-01,8.71E-01,3.439435189
8.56E-01,8.71E-01,3.439435189
8.56E-01,8.71E-01,3.439435189
8.56E-01,8.71E-01,3.439435189
8.56E-01,8.71E-01,3.439435189
8.56E-01,8.71E-01,3.439435189
8.47E-01,8.71E-01,3.408352217
8.47E-01,8.71E-01,3.408352217
8.47E-01,8.71E-01,3.408352217
8.47E-01,8.71E-01,3.408352217
8.47E-01,8.71E-01,3.408352217
8.47E-01,8.78E-01,3.426976517
8.47E-01,8.78E-01,3.426976517
8.53E-01,8.78E-01,3.448934927
8.53E-01,8.78E-01,3.448934927
8.36E-01,8.78E-01,3.392237383
8.31E-01,8.74E-01,3.362970384
8.31E-01,8.74E-01,3.362970384
8.01E-01,8.19E-01,3.114598751
8.01E-01,8.19E-01,3.114598751
8.06E-01,8.19E-01,3.131416321
8.06E-01,8.19E-01,3.131416321
8.06E-01,8.19E-01,3.131416321
8.07E-01,8.25E-01,3.15085737
8.07E-01,8.25E-01,3.15085737
8.07E-01,8.20E-01,3.138703567
8.07E-01,8.20E-01,3.138703567
8.08E-01,8.68E-01,3.269794414
8.08E-01,8.68E-01,3.269794414
8.09E-01,8.48E-01,3.216218275
8.09E-01,8.48E-01,3.216218275
8.37E-01,8.77E-01,3.39126634
8.32E-01,8.79E-01,3.379256487
8.40E-01,8.79E-01,3.409235893
8.40E-01,8.79E-01,3.409235893
8.46E-01,8.79E-01,3.429489177
8.46E-01,8.56E-01,3.363450319
8.16E-01,8.42E-01,3.226072326
8.16E-01,8.49E-01,3.243916281
8.16E-01,8.16E-01,3.155306853
8.16E-01,8.16E-01,3.155306853
8.16E-01,8.16E-01,3.155306853
8.16E-01,8.16E-01,3.155306853
8.16E-01,8.16E-01,3.155306853
8.16E-01,8.16E-01,3.156416162
8.16E-01,8.48E-01,3.23925123
8.16E-01,8.48E-01,3.23925123
8.13E-01,8.48E-01,3.230066445
8.16E-01,8.48E-01,3.240024755
8.15E-01,8.48E-01,3.234621046
8.15E-01,8.48E-01,3.234621046
8.15E-01,8.48E-01,3.234621046
7.96E-01,8.42E-01,3.157358279
7.96E-01,8.28E-01,3.121775695
7.96E-01,8.28E-01,3.121775695
8.09E-01,8.56E-01,3.240546061
8.09E-01,8.56E-01,3.240546061
8.18E-01,8.53E-01,3.258654171
7.93E-01,8.53E-01,3.179486024
8.19E-01,8.53E-01,3.263852092
7.99E-01,8.53E-01,3.197310431
7.99E-01,8.50E-01,3.190266439
7.99E-01,8.50E-01,3.190266439
7.99E-01,8.96E-01,3.321890769
7.99E-01,8.96E-01,3.321890769
7.99E-01,8.96E-01,3.321890769
8.12E-01,8.96E-01,3.367236865
8.12E-01,8.82E-01,3.323456209
8.12E-01,9.01E-01,3.382275014
8.12E-01,9.08E-01,3.403492994
8.12E-01,9.08E-01,3.403492994
8.02E-01,9.08E-01,3.370211882
8.02E-01,9.08E-01,3.370211882
7.95E-01,9.08E-01,3.3446125
7.97E-01,9.08E-01,3.351391187
7.89E-01,9.08E-01,3.32655398
7.89E-01,9.08E-01,3.32655398
7.61E-01,9.37E-01,3.322413338
7.61E-01,9.12E-01,3.245179009
7.70E-01,9.04E-01,3.248824574
7.66E-01,9.04E-01,3.235491714
7.66E-01,9.14E-01,3.266592016
7.66E-01,9.14E-01,3.266592016
7.66E-01,9.14E-01,3.266592016
7.66E-01,9.09E-01,3.251090736
7.35E-01,8.90E-01,3.099027959
7.35E-01,8.90E-01,3.099027959
7.35E-01,8.90E-01,3.099027959
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.90E-01,3.149402967
7.51E-01,8.81E-01,3.12501453
7.56E-01,8.91E-01,3.167222731
7.56E-01,8.68E-01,3.104799064
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.83E-01,8.57E-01,3.160061544
7.63E-01,8.11E-01,2.980909315
7.63E-01,8.11E-01,2.980909315
7.63E-01,8.11E-01,2.980909315
7.63E-01,8.11E-01,2.980909315
7.52E-01,8.54E-01,3.055470242
7.65E-01,8.37E-01,3.048413688
7.70E-01,8.37E-01,3.064255402
7.74E-01,8.37E-01,3.077017634
7.74E-01,8.37E-01,3.077017634
7.74E-01,8.37E-01,3.077017634
7.74E-01,8.37E-01,3.077017634
7.74E-01,8.37E-01,3.077017634
7.69E-01,8.37E-01,3.060336515
7.69E-01,8.37E-01,3.060336515
7.69E-01,8.37E-01,3.060336515
7.69E-01,8.37E-01,3.060336515
7.80E-01,8.37E-01,3.095368089
7.60E-01,8.37E-01,3.033150184
7.60E-01,8.37E-01,3.033150184
7.60E-01,8.37E-01,3.033150184
7.60E-01,8.37E-01,3.033150184
7.60E-01,8.37E-01,3.033150184
7.76E-01,8.37E-01,3.082665449
7.63E-01,8.82E-01,3.165069074
7.63E-01,8.91E-01,3.188859806
7.63E-01,8.91E-01,3.188859806
7.63E-01,8.91E-01,3.188859806
7.63E-01,9.21E-01,3.278139778
7.68E-01,9.21E-01,3.295360084
7.68E-01,8.79E-01,3.172033716
7.68E-01,8.79E-01,3.172033716
7.68E-01,8.76E-01,3.161723001
7.68E-01,8.76E-01,3.161723001
7.49E-01,8.32E-01,2.991081865
7.49E-01,8.32E-01,2.991081865
7.49E-01,8.41E-01,3.01429896
7.49E-01,8.30E-01,2.986212805
7.49E-01,8.30E-01,2.986212805
7.49E-01,8.37E-01,3.002071823
7.31E-01,8.14E-01,2.893928174
7.28E-01,8.07E-01,2.869766896
7.28E-01,8.16E-01,2.890732766
7.32E-01,8.16E-01,2.900221456
7.32E-01,8.16E-01,2.900221456
7.32E-01,8.16E-01,2.900221456
7.32E-01,8.16E-01,2.900221456
7.32E-01,8.16E-01,2.900221456
7.32E-01,8.23E-01,2.91600626
7.32E-01,8.31E-01,2.9349342
7.30E-01,8.12E-01,2.885914316
7.30E-01,8.67E-01,3.022146336
7.30E-01,8.67E-01,3.022146336
7.30E-01,8.67E-01,3.022146336
7.30E-01,8.67E-01,3.022146336
7.30E-01,8.79E-01,3.053272642
7.30E-01,8.79E-01,3.053272642
7.30E-01,8.79E-01,3.053272642
7.30E-01,9.25E-01,3.182911754
7.30E-01,9.25E-01,3.182911754
7.30E-01,9.25E-01,3.182911754
7.30E-01,9.25E-01,3.182911754
7.30E-01,9.25E-01,3.182911754
7.32E-01,9.25E-01,3.191251459
7.32E-01,9.25E-01,3.191251459
7.32E-01,9.25E-01,3.191251459
7.32E-01,9.22E-01,3.182338185
7.30E-01,9.22E-01,3.173170703
7.30E-01,9.22E-01,3.173170703
7.33E-01,9.22E-01,3.184629386
7.36E-01,9.22E-01,3.192599553
7.43E-01,8.93E-01,3.132700361
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.43E-01,8.70E-01,3.069421526
7.47E-01,8.83E-01,3.118404391
7.47E-01,8.83E-01,3.118404391
7.47E-01,8.83E-01,3.118404391
7.20E-01,8.83E-01,3.035027145
7.35E-01,8.90E-01,3.097263926
7.35E-01,8.90E-01,3.097263926
7.35E-01,8.90E-01,3.097263926
7.33E-01,8.90E-01,3.092553658
7.38E-01,8.90E-01,3.105849486
7.37E-01,8.86E-01,3.093127214
7.37E-01,8.86E-01,3.093127214
7.37E-01,8.86E-01,3.093127214
7.25E-01,8.58E-01,2.982240381
7.25E-01,8.58E-01,2.982240381
7.25E-01,8.53E-01,2.96956357
7.25E-01,8.53E-01,2.96956357
7.31E-01,8.43E-01,2.963148847
7.33E-01,8.43E-01,2.968970868
7.33E-01,8.43E-01,2.968970868
7.33E-01,8.43E-01,2.968970868
7.33E-01,8.64E-01,3.021866885
7.33E-01,8.47E-01,2.978771076
7.33E-01,8.47E-01,2.978771076
7.33E-01,8.28E-01,2.932297819
7.33E-01,8.49E-01,2.982350886
7.33E-01,8.44E-01,2.970865173
7.33E-01,8.44E-01,2.970865173
7.39E-01,8.44E-01,2.98957835
7.40E-01,8.44E-01,2.991309362
7.40E-01,8.60E-01,3.032462739
7.57E-01,8.60E-01,3.08540841
7.32E-01,8.22E-01,2.915331336
7.32E-01,8.22E-01,2.915331336
7.32E-01,8.14E-01,2.897416129
7.32E-01,8.14E-01,2.897416129
7.32E-01,8.14E-01,2.897416129
7.32E-01,8.51E-01,2.987915283
7.41E-01,8.25E-01,2.9496381
7.41E-01,8.25E-01,2.9496381
7.43E-01,8.41E-01,2.99365864
7.43E-01,8.41E-01,2.99365864
7.52E-01,8.60E-01,3.070584066
7.40E-01,8.60E-01,3.035750013
7.40E-01,8.60E-01,3.035750013
7.40E-01,9.21E-01,3.204449501
7.46E-01,8.90E-01,3.134631351
7.46E-01,8.90E-01,3.134631351
7.46E-01,8.90E-01,3.134631351
7.46E-01,8.95E-01,3.147387058
7.46E-01,8.54E-01,3.037140351
7.46E-01,8.54E-01,3.037140351
7.46E-01,8.56E-01,3.043101238
7.46E-01,8.60E-01,3.052412208
7.46E-01,8.60E-01,3.052412208
7.46E-01,8.60E-01,3.052412208
7.46E-01,8.50E-01,3.026817887
7.46E-01,8.73E-01,3.087790792
7.46E-01,8.73E-01,3.087790792
7.46E-01,8.73E-01,3.087790792
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.58E-01,3.047696594
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.25E-01,2.963920968
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.46E-01,8.48E-01,3.021646655
7.49E-01,8.62E-01,3.069045858
7.54E-01,8.53E-01,3.058449085
7.54E-01,8.53E-01,3.058449085
7.61E-01,8.53E-01,3.080320776
7.61E-01,8.53E-01,3.080320776
7.61E-01,8.53E-01,3.080320776
7.61E-01,8.53E-01,3.080320776
7.61E-01,8.66E-01,3.11532209
7.61E-01,8.66E-01,3.11532209
7.61E-01,8.62E-01,3.104881846
7.61E-01,8.62E-01,3.104881846
7.61E-01,8.62E-01,3.104881846
7.54E-01,8.62E-01,3.081498716
7.54E-01,8.62E-01,3.081498716
7.54E-01,8.67E-01,3.09468343
7.40E-01,8.63E-01,3.041562153
7.40E-01,8.63E-01,3.041562153
7.40E-01,8.63E-01,3.041562153
7.44E-01,8.61E-01,3.047906209
7.44E-01,8.53E-01,3.025994413
7.39E-01,8.56E-01,3.018839632
7.39E-01,8.56E-01,3.018839632
7.39E-01,8.29E-01,2.951976816
7.39E-01,8.32E-01,2.958596953
7.39E-01,8.32E-01,2.958596953
7.39E-01,8.32E-01,2.958596953
7.39E-01,8.11E-01,2.908699993
7.39E-01,8.75E-01,3.069614356
7.22E-01,8.75E-01,3.020833282
7.21E-01,8.50E-01,2.950974086
7.21E-01,8.50E-01,2.950974086
7.27E-01,8.50E-01,2.966532198
7.27E-01,8.50E-01,2.966532198
7.27E-01,8.50E-01,2.966532198
7.27E-01,8.65E-01,3.006164503
7.27E-01,8.65E-01,3.006164503
7.27E-01,8.65E-01,3.006164503
7.27E-01,8.65E-01,3.006164503
7.35E-01,8.65E-01,3.033170405
7.43E-01,8.65E-01,3.056518242
7.39E-01,8.74E-01,3.069240201
7.39E-01,8.55E-01,3.018833694
7.39E-01,8.55E-01,3.018833694
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.38E-01,8.55E-01,3.013803178
7.40E-01,8.55E-01,3.020938871
7.40E-01,8.55E-01,3.020938871
7.40E-01,8.55E-01,3.020938871
7.40E-01,8.55E-01,3.020938871
7.40E-01,8.84E-01,3.097496873
7.40E-01,8.58E-01,3.029096326
7.40E-01,8.58E-01,3.029096326
7.40E-01,8.58E-01,3.029096326
7.40E-01,8.58E-01,3.029096326
7.45E-01,8.58E-01,3.042806398
7.45E-01,8.58E-01,3.043697403
7.39E-01,8.58E-01,3.027500339
7.39E-01,8.44E-01,2.989757751
7.39E-01,8.33E-01,2.963488297
7.39E-01,8.33E-01,2.963488297
7.39E-01,8.33E-01,2.963488297
7.39E-01,8.33E-01,2.963488297
7.54E-01,8.33E-01,3.008474547
7.54E-01,8.33E-01,3.008474547
7.48E-01,8.62E-01,3.061716772
7.62E-01,8.95E-01,3.195710168
7.78E-01,8.95E-01,3.247715526
7.85E-01,8.95E-01,3.272867038
7.85E-01,8.95E-01,3.272867038
7.85E-01,8.95E-01,3.270098262
7.85E-01,8.95E-01,3.270098262
7.85E-01,8.95E-01,3.270098262
7.89E-01,8.95E-01,3.285077859
7.89E-01,8.95E-01,3.285077859
7.89E-01,8.98E-01,3.296194282
7.89E-01,8.98E-01,3.295003101
7.89E-01,8.98E-01,3.295003101
7.89E-01,8.98E-01,3.295003101
7.89E-01,9.27E-01,3.383264412
7.89E-01,8.98E-01,3.293253668
7.89E-01,8.98E-01,3.293253668
8.08E-01,8.98E-01,3.358531823
8.08E-01,8.98E-01,3.358531823
8.21E-01,8.98E-01,3.399914696
8.21E-01,8.91E-01,3.378222232
8.15E-01,9.01E-01,3.390520536
8.15E-01,8.99E-01,3.385867651
8.15E-01,8.99E-01,3.385867651
8.18E-01,8.99E-01,3.394988772
8.05E-01,8.65E-01,3.250799586
8.05E-01,8.65E-01,3.250799586
8.00E-01,8.65E-01,3.234351945
8.00E-01,8.47E-01,3.185815274
8.00E-01,8.47E-01,3.185815274
8.00E-01,8.47E-01,3.185815274
8.00E-01,8.47E-01,3.185815274
7.95E-01,8.47E-01,3.170105758
7.95E-01,8.33E-01,3.132696813
7.95E-01,8.33E-01,3.132696813
7.95E-01,8.33E-01,3.132696813
7.94E-01,8.42E-01,3.153276758
7.94E-01,8.46E-01,3.165262194
7.94E-01,8.46E-01,3.165262194
7.94E-01,8.30E-01,3.12280124
7.94E-01,8.30E-01,3.12280124
7.94E-01,8.28E-01,3.116079941
7.94E-01,8.52E-01,3.180960945
7.95E-01,8.52E-01,3.184277023
7.95E-01,8.52E-01,3.184277023
7.95E-01,8.52E-01,3.184142777
7.94E-01,8.52E-01,3.181869057
7.94E-01,8.52E-01,3.181869057
7.75E-01,8.52E-01,3.122059774
7.62E-01,8.52E-01,3.081304527
7.62E-01,8.52E-01,3.081304527
7.62E-01,8.56E-01,3.090562704
7.64E-01,8.56E-01,3.097523051
7.64E-01,8.50E-01,3.081723276
7.64E-01,8.40E-01,3.057341441
7.71E-01,8.27E-01,3.042602196
7.85E-01,8.55E-01,3.16024349
8.02E-01,8.55E-01,3.213486935
8.02E-01,8.55E-01,3.213486935
8.02E-01,8.55E-01,3.213486935
8.02E-01,8.55E-01,3.213486935
8.02E-01,8.60E-01,3.226841364
8.02E-01,8.60E-01,3.226841364
8.12E-01,8.60E-01,3.258737635
8.12E-01,8.60E-01,3.258737635
8.12E-01,8.72E-01,3.29236799
8.12E-01,8.85E-01,3.332210426
8.12E-01,8.85E-01,3.332210426
8.12E-01,8.85E-01,3.332210426
8.12E-01,8.85E-01,3.332210426
8.23E-01,8.85E-01,3.369845192
8.23E-01,8.82E-01,3.358572148
8.23E-01,8.82E-01,3.358572148
8.23E-01,8.82E-01,3.358572148
8.23E-01,8.71E-01,3.326294175
8.17E-01,8.71E-01,3.307132144
8.13E-01,8.71E-01,3.293236168
8.07E-01,8.71E-01,3.273334827
8.07E-01,8.71E-01,3.273334827
8.07E-01,8.71E-01,3.273334827
8.07E-01,8.67E-01,3.264274958
8.01E-01,8.67E-01,3.246124643
8.16E-01,8.67E-01,3.294485461
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,8.43E-01,3.225074181
8.16E-01,9.06E-01,3.409176621
8.16E-01,9.06E-01,3.409176621
8.30E-01,9.06E-01,3.457328382
8.29E-01,9.06E-01,3.453430117
8.29E-01,9.06E-01,3.453430117
8.21E-01,9.04E-01,3.42010839
8.35E-01,9.04E-01,3.470503938
8.35E-01,9.04E-01,3.470503938
8.35E-01,8.86E-01,3.412998643
8.33E-01,8.86E-01,3.405673152
8.33E-01,8.86E-01,3.405673152
8.33E-01,8.76E-01,3.375424346
8.33E-01,8.86E-01,3.406390862
8.28E-01,8.80E-01,3.371454153
8.28E-01,8.80E-01,3.371454153
8.15E-01,8.78E-01,3.322364352
8.15E-01,8.95E-01,3.371197669
8.15E-01,8.95E-01,3.371197669
8.16E-01,8.95E-01,3.373966211
8.16E-01,8.95E-01,3.373966211
7.84E-01,9.22E-01,3.348969472
7.84E-01,9.25E-01,3.358330822
7.71E-01,8.67E-01,3.147192703
7.71E-01,8.67E-01,3.147192703
7.71E-01,8.67E-01,3.147192703
7.71E-01,8.67E-01,3.147192703
7.71E-01,8.67E-01,3.147192703
7.71E-01,8.53E-01,3.110290358
7.71E-01,8.53E-01,3.110290358
7.71E-01,8.53E-01,3.110290358
7.71E-01,8.56E-01,3.119215979
7.71E-01,8.88E-01,3.206592064
7.71E-01,8.46E-01,3.091459158
7.71E-01,8.46E-01,3.091459158
7.71E-01,8.46E-01,3.091459158
7.71E-01,8.38E-01,3.071833968
7.71E-01,8.38E-01,3.071833968
7.71E-01,8.38E-01,3.071833968
7.71E-01,8.30E-01,3.050481133
7.71E-01,8.30E-01,3.050481133
7.71E-01,8.30E-01,3.050481133
7.71E-01,8.30E-01,3.050481133
7.71E-01,8.30E-01,3.050481133
7.71E-01,8.24E-01,3.035578005
7.73E-01,8.21E-01,3.03402989
7.73E-01,8.21E-01,3.03402989
7.73E-01,8.21E-01,3.03402989
7.73E-01,8.49E-01,3.106217052
7.43E-01,8.49E-01,3.014127361
7.43E-01,7.93E-01,2.877771503
7.35E-01,7.97E-01,2.86673666
7.35E-01,8.09E-01,2.89381674
7.39E-01,8.09E-01,2.904780988
7.69E-01,8.11E-01,2.997170516
7.69E-01,8.11E-01,2.997170516
7.69E-01,8.11E-01,2.997170516
7.69E-01,8.11E-01,2.997170516
7.69E-01,8.11E-01,2.997170516
